node_id,packet_count,traffic_size_mb,orbit,sat_id
813,90380,6.094409942626953,36,21
814,89650,6.043525695800781,37,0
815,92242,6.223976135253906,37,1
816,92170,6.218986511230469,37,2
817,92226,6.222896575927734,37,3
818,92252,6.224712371826172,37,4
819,92188,6.220268249511719,37,5
820,92208,6.221683502197266,37,6
821,92302,6.228187561035156,37,7
822,92294,6.227630615234375,37,8
823,92206,6.221504211425781,37,9
824,93542,6.314571380615234,37,10
825,94992,6.4155120849609375,37,11
826,93444,6.3077545166015625,37,12
827,92104,6.214420318603516,37,13
828,92190,6.220401763916016,37,14
829,92260,6.225337982177734,37,15
830,92214,6.222072601318359,37,16
831,92192,6.220569610595703,37,17
832,92226,6.222862243652344,37,18
833,92218,6.222316741943359,37,19
834,92204,6.221336364746094,37,20
835,92186,6.2200775146484375,37,21
836,89538,6.035785675048828,38,0
837,92142,6.217048645019531,38,1
838,92094,6.213718414306641,38,2
839,92152,6.217750549316406,38,3
840,92154,6.217872619628906,38,4
841,92062,6.211479187011719,38,5
842,92074,6.212348937988281,38,6
843,92174,6.2192535400390625,38,7
844,92204,6.221336364746094,38,8
845,92160,6.218273162841797,38,9
846,93496,6.311363220214844,38,10
847,95076,6.421337127685547,38,11
848,93612,6.319393157958984,38,12
849,92182,6.219821929931641,38,13
850,92226,6.222896575927734,38,14
851,92252,6.224769592285156,38,15
852,92174,6.219287872314453,38,16
853,92148,6.217517852783203,38,17
854,92210,6.221759796142578,38,18
855,92230,6.223186492919922,38,19
856,92208,6.221660614013672,38,20
857,92174,6.219287872314453,38,21
858,87876,5.920097351074219,39,0
859,90366,6.093441009521484,39,1
860,90326,6.090667724609375,39,2
861,90416,6.0969390869140625,39,3
862,90430,6.097896575927734,39,4
863,90386,6.0948333740234375,39,5
864,90442,6.098720550537109,39,6
865,90554,6.106472015380859,39,7
866,90562,6.107074737548828,39,8
867,90458,6.099822998046875,39,9
868,91820,6.194671630859375,39,10
869,93326,6.299476623535156,39,11
870,91822,6.194770812988281,39,12
871,90434,6.098106384277344,39,13
872,90468,6.100490570068359,39,14
873,90538,6.105438232421875,39,15
874,90518,6.1039886474609375,39,16
875,90498,6.102664947509766,39,17
876,90536,6.105213165283203,39,18
877,90570,6.107597351074219,39,19
878,90570,6.107597351074219,39,20
879,90534,6.105136871337891,39,21
880,87724,5.909515380859375,40,0
881,90384,6.0947113037109375,40,1
882,90384,6.094734191894531,40,2
883,90432,6.098087310791016,40,3
884,90378,6.094310760498047,40,4
885,90316,6.089988708496094,40,5
886,90350,6.092372894287109,40,6
887,90444,6.098876953125,40,7
888,90464,6.100315093994141,40,8
889,90418,6.097072601318359,40,9
890,91760,6.190574645996094,40,10
891,93310,6.298465728759766,40,11
892,91810,6.194026947021484,40,12
893,90388,6.095012664794922,40,13
894,90480,6.101406097412109,40,14
895,90560,6.1070098876953125,40,15
896,90498,6.102642059326172,40,16
897,90406,6.096305847167969,40,17
898,90402,6.095924377441406,40,18
899,90352,6.092494964599609,40,19
900,90248,6.0852203369140625,40,20
901,90202,6.082035064697266,40,21
902,89582,6.0388946533203125,41,0
903,92216,6.222263336181641,41,1
904,92214,6.22210693359375,41,2
905,92260,6.22528076171875,41,3
906,92212,6.221961975097656,41,4
907,92122,6.215736389160156,41,5
908,92102,6.214366912841797,41,6
909,92198,6.220981597900391,41,7
910,92274,6.226318359375,41,8
911,92238,6.2238006591796875,41,9
912,93604,6.318950653076172,41,10
913,95076,6.421382904052734,41,11
914,93506,6.312076568603516,41,12
915,92132,6.216426849365234,41,13
916,92144,6.21728515625,41,14
917,92170,6.219135284423828,41,15
918,92134,6.216560363769531,41,16
919,92120,6.215648651123047,41,17
920,92216,6.222240447998047,41,18
921,92220,6.222599029541016,41,19
922,92170,6.219066619873047,41,20
923,92154,6.217952728271484,41,21
924,89508,6.033782958984375,42,0
925,92132,6.216472625732422,42,1
926,92112,6.215068817138672,42,2
927,92152,6.217830657958984,42,3
928,92138,6.216838836669922,42,4
929,92096,6.213920593261719,42,5
930,92104,6.2144775390625,42,6
931,92192,6.220558166503906,42,7
932,92230,6.223243713378906,42,8
933,92128,6.216114044189453,42,9
934,93398,6.3045806884765625,42,10
935,94954,6.412860870361328,42,11
936,93486,6.310626983642578,42,12
937,92136,6.216682434082031,42,13
938,92206,6.221595764160156,42,14
939,92272,6.226230621337891,42,15
940,92242,6.224056243896484,42,16
941,92194,6.220794677734375,42,17
942,92254,6.2248687744140625,42,18
943,92198,6.221038818359375,42,19
944,92120,6.215568542480469,42,20
945,92110,6.214900970458984,42,21
946,87862,5.919139862060547,43,0
947,90444,6.098876953125,43,1
948,90444,6.098888397216797,43,2
949,90470,6.100727081298828,43,3
950,90416,6.096961975097656,43,4
951,90308,6.089454650878906,43,5
952,90316,6.0900115966796875,43,6
953,90426,6.097629547119141,43,7
954,90470,6.100715637207031,43,8
955,90440,6.098609924316406,43,9
956,91852,6.196933746337891,43,10
957,93356,6.301616668701172,43,11
958,91810,6.193992614746094,43,12
959,90454,6.099590301513672,43,13
960,90484,6.101661682128906,43,14
961,90550,6.106296539306641,43,15
962,90504,6.103031158447266,43,16
963,90434,6.098243713378906,43,17
964,90478,6.101215362548828,43,18
965,90484,6.101696014404297,43,19
966,90456,6.099723815917969,43,20
967,90470,6.100727081298828,43,21
968,87608,5.90142822265625,44,0
969,90150,6.078392028808594,44,1
970,90080,6.073513031005859,44,2
971,90192,6.081298828125,44,3
972,90254,6.085620880126953,44,4
973,90254,6.085643768310547,44,5
974,90254,6.085655212402344,44,6
975,90284,6.087726593017578,44,7
976,90272,6.086902618408203,44,8
977,90222,6.083393096923828,44,9
978,91592,6.178810119628906,44,10
979,93162,6.288082122802734,44,11
980,91690,6.185615539550781,44,12
981,90242,6.084831237792969,44,13
982,90246,6.085121154785156,44,14
983,90250,6.0854339599609375,44,15
984,90234,6.084239959716797,44,16
985,90250,6.085422515869141,44,17
986,90324,6.090476989746094,44,18
987,90332,6.0910797119140625,44,19
988,90246,6.085086822509766,44,20
989,90190,6.081199645996094,44,21
990,89392,6.0256500244140625,45,0
991,92002,6.207347869873047,45,1
992,91882,6.198993682861328,45,2
993,91968,6.204963684082031,45,3
994,91950,6.203727722167969,45,4
995,91944,6.203304290771484,45,5
996,91968,6.2049407958984375,45,6
997,92012,6.207981109619141,45,7
998,92000,6.207180023193359,45,8
999,91906,6.200641632080078,45,9
1000,93288,6.296905517578125,45,10
1001,94828,6.404094696044922,45,11
1002,93366,6.302318572998047,45,12
1003,91972,6.205253601074219,45,13
1004,92026,6.208984375,45,14
1005,92020,6.208606719970703,45,15
1006,91966,6.204795837402344,45,16
1007,91896,6.200031280517578,45,17
1008,91910,6.2009429931640625,45,18
1009,91916,6.201377868652344,45,19
1010,91884,6.199127197265625,45,20
1011,91938,6.202915191650391,45,21
1012,89324,6.020893096923828,46,0
1013,91918,6.201499938964844,46,1
1014,91816,6.194404602050781,46,2
1015,91918,6.201511383056641,46,3
1016,91916,6.2014007568359375,46,4
1017,91910,6.20098876953125,46,5
1018,91934,6.202625274658203,46,6
1019,91986,6.2062225341796875,46,7
1020,92004,6.207492828369141,46,8
1021,91906,6.200641632080078,46,9
1022,93244,6.293819427490234,46,10
1023,94802,6.402256011962891,46,11
1024,93328,6.29962158203125,46,12
1025,91856,6.197166442871094,46,13
1026,91904,6.200496673583984,46,14
1027,91934,6.202602386474609,46,15
1028,91932,6.202400207519531,46,16
1029,91934,6.202648162841797,46,17
1030,91996,6.206901550292969,46,18
1031,92024,6.208873748779297,46,19
1032,91964,6.204673767089844,46,20
1033,91980,6.205821990966797,46,21
1034,87698,5.907711029052734,47,0
1035,90298,6.088718414306641,47,1
1036,90224,6.083560943603516,47,2
1037,90302,6.088985443115234,47,3
1038,90298,6.088706970214844,47,4
1039,90288,6.088005065917969,47,5
1040,90284,6.087738037109375,47,6
1041,90300,6.088863372802734,47,7
1042,90270,6.086780548095703,47,8
1043,90188,6.081066131591797,47,9
1044,91588,6.178565979003906,47,10
1045,93104,6.2840728759765625,47,11
1046,91606,6.179790496826172,47,12
1047,90280,6.0874481201171875,47,13
1048,90380,6.094387054443359,47,14
1049,90418,6.097095489501953,47,15
1050,90364,6.093284606933594,47,16
1051,90316,6.0900115966796875,47,17
1052,90352,6.092426300048828,47,18
1053,90376,6.094120025634766,47,19
1054,90324,6.090476989746094,47,20
1055,90318,6.090110778808594,47,21
1056,87634,5.903232574462891,48,0
1057,90146,6.078125,48,1
1058,90092,6.074371337890625,48,2
1059,90160,6.0791168212890625,48,3
1060,90148,6.078258514404297,48,4
1061,90100,6.074916839599609,48,5
1062,90088,6.074069976806641,48,6
1063,90228,6.083793640136719,48,7
1064,90282,6.087581634521484,48,8
1065,90298,6.088706970214844,48,9
1066,91584,6.178276062011719,48,10
1067,93108,6.284351348876953,48,11
1068,91604,6.179634094238281,48,12
1069,90182,6.080631256103516,48,13
1070,90248,6.085208892822266,48,14
1071,90268,6.086647033691406,48,15
1072,90210,6.082569122314453,48,16
1073,90132,6.077236175537109,48,17
1074,90186,6.080909729003906,48,18
1075,90172,6.0799407958984375,48,19
1076,90134,6.077278137207031,48,20
1077,90184,6.080776214599609,48,21
1078,89340,6.022064208984375,49,0
1079,91942,6.203182220458984,49,1
1080,91882,6.198993682861328,49,2
1081,91974,6.205421447753906,49,3
1082,91978,6.2056884765625,49,4
1083,91920,6.201656341552734,49,5
1084,91856,6.1971893310546875,49,6
1085,91964,6.204673767089844,49,7
1086,91940,6.2030029296875,49,8
1087,91936,6.202724456787109,49,9
1088,93254,6.294486999511719,49,10
1089,94724,6.396797180175781,49,11
1090,93210,6.291423797607422,49,12
1091,91842,6.196197509765625,49,13
1092,91928,6.202156066894531,49,14
1093,91982,6.205989837646484,49,15
1094,91968,6.2049407958984375,49,16
1095,91902,6.200420379638672,49,17
1096,91984,6.206043243408203,49,18
1097,91956,6.204128265380859,49,19
1098,91902,6.200386047363281,49,20
1099,91880,6.198905944824219,49,21
1100,89298,6.019100189208984,50,0
1101,91942,6.203159332275391,50,1
1102,91888,6.199405670166016,50,2
1103,91968,6.204986572265625,50,3
1104,91920,6.201633453369141,50,4
1105,91826,6.195095062255859,50,5
1106,91794,6.192867279052734,50,6
1107,91938,6.202880859375,50,7
1108,91944,6.203350067138672,50,8
1109,91924,6.201934814453125,50,9
1110,93192,6.290210723876953,50,10
1111,94732,6.39739990234375,50,11
1112,93266,6.2953338623046875,50,12
1113,91836,6.1957855224609375,50,13
1114,91922,6.201755523681641,50,14
1115,91948,6.203605651855469,50,15
1116,91882,6.198947906494141,50,16
1117,91780,6.191932678222656,50,17
1118,91844,6.196285247802734,50,18
1119,91854,6.196987152099609,50,19
1120,91862,6.1975555419921875,50,20
1121,91906,6.200675964355469,50,21
1122,87710,5.908512115478516,51,0
1123,90260,6.086032867431641,51,1
1124,90206,6.082279205322266,51,2
1125,90284,6.087738037109375,51,3
1126,90290,6.088161468505859,51,4
1127,90230,6.083995819091797,51,5
1128,90196,6.081634521484375,51,6
1129,90290,6.088127136230469,51,7
1130,90310,6.089530944824219,51,8
1131,90316,6.089942932128906,51,9
1132,91630,6.181484222412109,51,10
1133,93066,6.281444549560547,51,11
1134,91496,6.172149658203125,51,12
1135,90126,6.076755523681641,51,13
1136,90224,6.083549499511719,51,14
1137,90272,6.086936950683594,51,15
1138,90264,6.086322784423828,51,16
1139,90270,6.0867919921875,51,17
1140,90370,6.0936737060546875,51,18
1141,90368,6.093597412109375,51,19
1142,90314,6.089809417724609,51,20
1143,90312,6.089687347412109,51,21
1144,87528,5.895893096923828,52,0
1145,90094,6.074504852294922,52,1
1146,90040,6.070762634277344,52,2
1147,90120,6.076320648193359,52,3
1148,90136,6.077423095703125,52,4
1149,90086,6.073947906494141,52,5
1150,90084,6.073814392089844,52,6
1151,90166,6.079494476318359,52,7
1152,90150,6.0784149169921875,52,8
1153,90090,6.0742034912109375,52,9
1154,91390,6.164730072021484,52,10
1155,92986,6.275829315185547,52,11
1156,91554,6.176136016845703,52,12
1157,90180,6.080509185791016,52,13
1158,90228,6.083850860595703,52,14
1159,90226,6.083740234375,52,15
1160,90166,6.079505920410156,52,16
1161,90094,6.074562072753906,52,17
1162,90124,6.0765533447265625,52,18
1163,90110,6.075618743896484,52,19
1164,90056,6.071842193603516,52,20
1165,90058,6.072044372558594,52,21
1166,89254,6.0160369873046875,53,0
1167,91888,6.199382781982422,53,1
1168,91822,6.194828033447266,53,2
1169,91832,6.195564270019531,53,3
1170,91810,6.1940155029296875,53,4
1171,91758,6.1903839111328125,53,5
1172,91746,6.189548492431641,53,6
1173,91876,6.198570251464844,53,7
1174,91880,6.198871612548828,53,8
1175,91822,6.194816589355469,53,9
1176,93158,6.287849426269531,53,10
1177,94654,6.391975402832031,53,11
1178,93124,6.285453796386719,53,12
1179,91782,6.191997528076172,53,13
1180,91828,6.195148468017578,53,14
1181,91834,6.195629119873047,53,15
1182,91774,6.1914520263671875,53,16
1183,91722,6.187889099121094,53,17
1184,91820,6.194614410400391,53,18
1185,91870,6.198169708251953,53,19
1186,91848,6.1966094970703125,53,20
1187,91848,6.196643829345703,53,21
1188,89112,6.006111145019531,54,0
1189,91772,6.191272735595703,54,1
1190,91764,6.190761566162109,54,2
1191,91846,6.196510314941406,54,3
1192,91856,6.197177886962891,54,4
1193,91814,6.194248199462891,54,5
1194,91800,6.193279266357422,54,6
1195,91898,6.2000732421875,54,7
1196,91850,6.196788787841797,54,8
1197,91770,6.191162109375,54,9
1198,93070,6.281700134277344,54,10
1199,94642,6.391162872314453,54,11
1200,93184,6.289665222167969,54,12
1201,91798,6.193168640136719,54,13
1202,91840,6.196063995361328,54,14
1203,91850,6.196788787841797,54,15
1204,91798,6.193134307861328,54,16
1205,91740,6.18914794921875,54,17
1206,91820,6.194602966308594,54,18
1207,91824,6.194938659667969,54,19
1208,91760,6.190460205078125,54,20
1209,91744,6.18939208984375,54,21
1210,87662,5.905193328857422,55,0
1211,90214,6.082859039306641,55,1
1212,90150,6.078403472900391,55,2
1213,90188,6.0810546875,55,3
1214,90208,6.082424163818359,55,4
1215,90168,6.079639434814453,55,5
1216,90146,6.078125,55,6
1217,90232,6.084095001220703,55,7
1218,90242,6.084819793701172,55,8
1219,90200,6.081890106201172,55,9
1220,91550,6.175914764404297,55,10
1221,93038,6.279472351074219,55,11
1222,91542,6.175300598144531,55,12
1223,90228,6.083839416503906,55,13
1224,90254,6.08563232421875,55,14
1225,90224,6.083606719970703,55,15
1226,90130,6.077022552490234,55,16
1227,90082,6.073738098144531,55,17
1228,90154,6.078647613525391,55,18
1229,90182,6.080654144287109,55,19
1230,90198,6.081733703613281,55,20
1231,90250,6.08538818359375,55,21
1232,87644,5.903934478759766,56,0
1233,90196,6.081611633300781,56,1
1234,90162,6.079273223876953,56,2
1235,90254,6.085689544677734,56,3
1236,90250,6.085399627685547,56,4
1237,90186,6.0809326171875,56,5
1238,90182,6.0806427001953125,56,6
1239,90284,6.087715148925781,56,7
1240,90304,6.089130401611328,56,8
1241,90210,6.082592010498047,56,9
1242,91516,6.173519134521484,56,10
1243,93084,6.2826690673828125,56,11
1244,91598,6.17919921875,56,12
1245,90110,6.075618743896484,56,13
1246,90140,6.077667236328125,56,14
1247,90186,6.080921173095703,56,15
1248,90212,6.08270263671875,56,16
1249,90230,6.0840301513671875,56,17
1250,90250,6.085353851318359,56,18
1251,90252,6.08551025390625,56,19
1252,90210,6.082557678222656,56,20
1253,90198,6.081768035888672,56,21
1254,89356,6.02313232421875,57,0
1255,92026,6.209007263183594,57,1
1256,91924,6.201911926269531,57,2
1257,91986,6.206233978271484,57,3
1258,91956,6.204128265380859,57,4
1259,91892,6.199672698974609,57,5
1260,91870,6.19818115234375,57,6
1261,91916,6.201389312744141,57,7
1262,91928,6.202201843261719,57,8
1263,91860,6.197467803955078,57,9
1264,93250,6.294277191162109,57,10
1265,94762,6.399494171142578,57,11
1266,93240,6.293540954589844,57,12
1267,91840,6.196063995361328,57,13
1268,91922,6.201732635498047,57,14
1269,91922,6.201801300048828,57,15
1270,91902,6.200351715087891,57,16
1271,91904,6.200519561767578,57,17
1272,91922,6.201686859130859,57,18
1273,91920,6.201610565185547,57,19
1274,91832,6.19549560546875,57,20
1275,91852,6.196910858154297,57,21
1276,89264,6.016716003417969,58,0
1277,91896,6.199939727783203,58,1
1278,91782,6.192020416259766,58,2
1279,91846,6.196475982666016,58,3
1280,91848,6.196586608886719,58,4
1281,91834,6.195594787597656,58,5
1282,91872,6.198280334472656,58,6
1283,91968,6.204975128173828,58,7
1284,92008,6.207759857177734,58,8
1285,91926,6.202022552490234,58,9
1286,93242,6.2936859130859375,58,10
1287,94780,6.4007415771484375,58,11
1288,93274,6.295902252197266,58,12
1289,91802,6.193424224853516,58,13
1290,91898,6.200096130371094,58,14
1291,91914,6.201290130615234,58,15
1292,91900,6.200263977050781,58,16
1293,91892,6.1997528076171875,58,17
1294,91902,6.2003631591796875,58,18
1295,91912,6.201076507568359,58,19
1296,91848,6.196598052978516,58,20
1297,91876,6.198581695556641,58,21
1298,87626,5.902698516845703,59,0
1299,90240,6.084663391113281,59,1
1300,90214,6.082859039306641,59,2
1301,90324,6.090534210205078,59,3
1302,90318,6.090122222900391,59,4
1303,90246,6.0850982666015625,59,5
1304,90206,6.082313537597656,59,6
1305,90288,6.088005065917969,59,7
1306,90336,6.091335296630859,59,8
1307,90262,6.086177825927734,59,9
1308,91606,6.179801940917969,59,10
1309,93110,6.28448486328125,59,11
1310,91602,6.179512023925781,59,12
1311,90228,6.083850860595703,59,13
1312,90316,6.089931488037109,59,14
1313,90342,6.091793060302734,59,15
1314,90340,6.091590881347656,59,16
1315,90334,6.091259002685547,59,17
1316,90312,6.089664459228516,59,18
1317,90258,6.085956573486328,59,19
1318,90194,6.081478118896484,59,20
1319,90230,6.084018707275391,59,21
1320,88012,5.929553985595703,60,0
1321,90570,6.107631683349609,60,1
1322,90544,6.105827331542969,60,2
1323,90614,6.110694885253906,60,3
1324,90614,6.110694885253906,60,4
1325,90568,6.1074981689453125,60,5
1326,90616,6.110862731933594,60,6
1327,90718,6.1179351806640625,60,7
1328,90722,6.118247985839844,60,8
1329,90686,6.115718841552734,60,9
1330,92022,6.208728790283203,60,10
1331,93624,6.320240020751953,60,11
1332,92122,6.215656280517578,60,12
1333,90660,6.113880157470703,60,13
1334,90678,6.115116119384766,60,14
1335,90684,6.1155853271484375,60,15
1336,90598,6.109546661376953,60,16
1337,90504,6.103076934814453,60,17
1338,90556,6.106594085693359,60,18
1339,90592,6.1091461181640625,60,19
1340,90602,6.109836578369141,60,20
1341,90592,6.10919189453125,60,21
1342,89958,6.064945220947266,61,0
1343,92556,6.245841979980469,61,1
1344,92500,6.241977691650391,61,2
1345,92564,6.246433258056641,61,3
1346,92628,6.250911712646484,61,4
1347,92578,6.247413635253906,61,5
1348,92568,6.246734619140625,61,6
1349,92642,6.251834869384766,61,7
1350,92622,6.250476837158203,61,8
1351,92560,6.246177673339844,61,9
1352,93876,6.337841033935547,61,10
1353,95370,6.441822052001953,61,11
1354,93824,6.334163665771484,61,12
1355,92486,6.240985870361328,61,13
1356,92516,6.243080139160156,61,14
1357,92550,6.2454986572265625,61,15
1358,92522,6.243503570556641,61,16
1359,92490,6.241310119628906,61,17
1360,92548,6.245250701904297,61,18
1361,92534,6.244350433349609,61,19
1362,92522,6.243480682373047,61,20
1363,92484,6.240818023681641,61,21
1364,89854,6.057750701904297,62,0
1365,92468,6.239738464355469,62,1
1366,92428,6.236965179443359,62,2
1367,92506,6.242389678955078,62,3
1368,92524,6.2436370849609375,62,4
1369,92428,6.2369537353515625,62,5
1370,92416,6.236118316650391,62,6
1371,92494,6.241497039794922,62,7
1372,92524,6.243614196777344,62,8
1373,92530,6.244037628173828,62,9
1374,93862,6.336814880371094,62,10
1375,95478,6.449306488037109,62,11
1376,94004,6.346660614013672,62,12
1377,92576,6.247245788574219,62,13
1378,92558,6.2459869384765625,62,14
1379,92542,6.2449188232421875,62,15
1380,92460,6.239170074462891,62,16
1381,92436,6.237567901611328,62,17
1382,92526,6.2437591552734375,62,18
1383,92538,6.244686126708984,62,19
1384,92530,6.244083404541016,62,20
1385,92488,6.241142272949219,62,21
1386,88108,5.936260223388672,63,0
1387,90594,6.109336853027344,63,1
1388,90548,6.106128692626953,63,2
1389,90640,6.112522125244141,63,3
1390,90662,6.114036560058594,63,4
1391,90632,6.1119537353515625,63,5
1392,90672,6.114727020263672,63,6
1393,90770,6.12152099609375,63,7
1394,90762,6.121009826660156,63,8
1395,90702,6.116832733154297,63,9
1396,92066,6.211803436279297,63,10
1397,93574,6.316741943359375,63,11
1398,92054,6.210899353027344,63,12
1399,90692,6.116062164306641,63,13
1400,90728,6.118579864501953,63,14
1401,90786,6.122703552246094,63,15
1402,90748,6.120006561279297,63,16
1403,90712,6.1175689697265625,63,17
1404,90774,6.121776580810547,63,18
1405,90794,6.123226165771484,63,19
1406,90786,6.1226348876953125,63,20
1407,90756,6.120586395263672,63,21
1408,87790,5.914093017578125,64,0
1409,90428,6.0977630615234375,64,1
1410,90420,6.09722900390625,64,2
1411,90436,6.0983428955078125,64,3
1412,90428,6.097774505615234,64,4
1413,90412,6.096649169921875,64,5
1414,90450,6.099323272705078,64,6
1415,90520,6.104167938232422,64,7
1416,90508,6.103366851806641,64,8
1417,90482,6.101539611816406,64,9
1418,91822,6.194873809814453,64,10
1419,93390,6.304012298583984,64,11
1420,91900,6.200286865234375,64,12
1421,90452,6.099445343017578,64,13
1422,90548,6.106117248535156,64,14
1423,90586,6.108814239501953,64,15
1424,90496,6.102497100830078,64,16
1425,90408,6.096439361572266,64,17
1426,90432,6.0980072021484375,64,18
1427,90414,6.096805572509766,64,19
1428,90312,6.089664459228516,64,20
1429,90270,6.086757659912109,64,21
1430,89634,6.042514801025391,65,0
1431,92260,6.2253265380859375,65,1
1432,92260,6.22528076171875,65,2
1433,92298,6.227931976318359,65,3
1434,92314,6.229068756103516,65,4
1435,92248,6.224491119384766,65,5
1436,92240,6.223968505859375,65,6
1437,92334,6.230461120605469,65,7
1438,92376,6.2334136962890625,65,8
1439,92348,6.231464385986328,65,9
1440,93706,6.326057434082031,65,10
1441,95188,6.429168701171875,65,11
1442,93624,6.320308685302734,65,12
1443,92214,6.2221527099609375,65,13
1444,92230,6.223289489746094,65,14
1445,92222,6.222755432128906,65,15
1446,92174,6.219310760498047,65,16
1447,92178,6.219657897949219,65,17
1448,92272,6.226127624511719,65,18
1449,92292,6.22760009765625,65,19
1450,92234,6.223499298095703,65,20
1451,92212,6.222007751464844,65,21
1452,89606,6.04058837890625,66,0
1453,92252,6.224826812744141,66,1
1454,92228,6.223121643066406,66,2
1455,92246,6.2243804931640625,66,3
1456,92260,6.225337982177734,66,4
1457,92210,6.221851348876953,66,5
1458,92226,6.222965240478516,66,6
1459,92316,6.229179382324219,66,7
1460,92322,6.229648590087891,66,8
1461,92236,6.223644256591797,66,9
1462,93512,6.312511444091797,66,10
1463,95082,6.421760559082031,66,11
1464,93626,6.320407867431641,66,12
1465,92222,6.222675323486328,66,13
1466,92316,6.229236602783203,66,14
1467,92360,6.2323455810546875,66,15
1468,92320,6.229469299316406,66,16
1469,92276,6.226509094238281,66,17
1470,92318,6.229335784912109,66,18
1471,92278,6.226631164550781,66,19
1472,92192,6.2205810546875,66,20
1473,92194,6.220771789550781,66,21
1474,87958,5.925823211669922,67,0
1475,90560,6.106975555419922,67,1
1476,90546,6.106006622314453,67,2
1477,90522,6.1043701171875,67,3
1478,90464,6.100337982177734,67,4
1479,90368,6.0936431884765625,67,5
1480,90384,6.094757080078125,67,6
1481,90498,6.102642059326172,67,7
1482,90526,6.1046142578125,67,8
1483,90524,6.104480743408203,67,9
1484,91934,6.202671051025391,67,10
1485,93434,6.3070526123046875,67,11
1486,91872,6.198326110839844,67,12
1487,90486,6.101806640625,67,13
1488,90554,6.10650634765625,67,14
1489,90622,6.111297607421875,67,15
1490,90598,6.10955810546875,67,16
1491,90534,6.105205535888672,67,17
1492,90576,6.108055114746094,67,18
1493,90580,6.108402252197266,67,19
1494,90542,6.105705261230469,67,20
1495,90534,6.105194091796875,67,21
1496,87540,5.896694183349609,68,0
1497,90102,6.075050354003906,68,1
1498,90064,6.072399139404297,68,2
1499,90136,6.077411651611328,68,3
1500,90188,6.081031799316406,68,4
1501,90174,6.080074310302734,68,5
1502,90176,6.080230712890625,68,6
1503,90216,6.083003997802734,68,7
1504,90186,6.080909729003906,68,8
1505,90162,6.079227447509766,68,9
1506,91520,6.173797607421875,68,10
1507,93082,6.282512664794922,68,11
1508,91552,6.176013946533203,68,12
1509,90152,6.078559875488281,68,13
1510,90230,6.083995819091797,68,14
1511,90232,6.084163665771484,68,15
1512,90176,6.080207824707031,68,16
1513,90160,6.079151153564453,68,17
1514,90266,6.086433410644531,68,18
1515,90286,6.087882995605469,68,19
1516,90188,6.081031799316406,68,20
1517,90092,6.074382781982422,68,21
1518,89274,6.0174407958984375,69,0
1519,91896,6.199985504150391,69,1
1520,91802,6.193412780761719,69,2
1521,91834,6.195652008056641,69,3
1522,91830,6.195362091064453,69,4
1523,91802,6.193424224853516,69,5
1524,91824,6.194915771484375,69,6
1525,91894,6.199771881103516,69,7
1526,91886,6.199226379394531,69,8
1527,91822,6.194805145263672,69,9
1528,93168,6.288562774658203,69,10
1529,94682,6.393913269042969,69,11
1530,93176,6.289085388183594,69,12
1531,91870,6.198158264160156,69,13
1532,91932,6.202445983886719,69,14
1533,91914,6.20123291015625,69,15
1534,91832,6.195484161376953,69,16
1535,91756,6.190273284912109,69,17
1536,91778,6.191753387451172,69,18
1537,91788,6.1924896240234375,69,19
1538,91770,6.191162109375,69,20
1539,91782,6.192054748535156,69,21
1540,89184,6.011157989501953,70,0
1541,91790,6.192588806152344,70,1
1542,91732,6.188545227050781,70,2
1543,91816,6.194416046142578,70,3
1544,91840,6.196098327636719,70,4
1545,91798,6.193180084228516,70,5
1546,91790,6.192588806152344,70,6
1547,91840,6.196063995361328,70,7
1548,91850,6.196765899658203,70,8
1549,91812,6.194091796875,70,9
1550,93128,6.285732269287109,70,10
1551,94690,6.394447326660156,70,11
1552,93178,6.289196014404297,70,12
1553,91758,6.190361022949219,70,13
1554,91786,6.192253112792969,70,14
1555,91802,6.193401336669922,70,15
1556,91792,6.192676544189453,70,16
1557,91790,6.192634582519531,70,17
1558,91880,6.198825836181641,70,18
1559,91922,6.201778411865234,70,19
1560,91866,6.197834014892578,70,20
1561,91820,6.194683074951172,70,21
1562,87622,5.9024200439453125,71,0
1563,90230,6.083972930908203,71,1
1564,90164,6.079395294189453,71,2
1565,90198,6.081756591796875,71,3
1566,90220,6.083271026611328,71,4
1567,90206,6.082302093505859,71,5
1568,90198,6.081768035888672,71,6
1569,90212,6.082736968994141,71,7
1570,90180,6.080509185791016,71,8
1571,90128,6.0768890380859375,71,9
1572,91506,6.172863006591797,71,10
1573,93014,6.277801513671875,71,11
1574,91490,6.171726226806641,71,12
1575,90212,6.082725524902344,71,13
1576,90324,6.0904998779296875,71,14
1577,90336,6.091392517089844,71,15
1578,90248,6.085208892822266,71,16
1579,90214,6.082893371582031,71,17
1580,90300,6.088794708251953,71,18
1581,90340,6.091625213623047,71,19
1582,90274,6.087001800537109,71,20
1583,90232,6.084129333496094,71,21
